"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Condition","Measure ID","Measure Name","Score","Sample","Footnote","Measure Start Date","Measure End Date"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","ED_2b","ED2","115","494","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","EDV","Emergency department volume","Medium (20,000 - 39,999 patients annually)","","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Preventive Care","IMM_2","Immunization for influenza","98","356","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","03/31/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Preventive Care","IMM_3_OP_27_FAC_ADHPCT","Healthcare workers given influenza vaccination","100","656","","10/01/2015","03/31/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Heart Attack or Chest Pain","OP_1","Median Time to Fibrinolysis","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","OP_18b","OP 18","156","368","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Heart Attack or Chest Pain","OP_2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","OP_20","Door to diagnostic eval","24","382","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","OP_21","Median time to pain med","57","113","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","OP_22","Left before being seen","2","29078","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Emergency Department","OP_23","Head CT results","93","15","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Colonoscopy care","OP_29","Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","27","101","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Colonoscopy care","OP_30","Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use","78","46","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Cataract surgery outcome","OP_31","Improvement in Patient�s Visual Function within 90 Days Following Cataract Surgery","Not Available","Not Available","5 - Results are not available for this reporting period.","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Heart Attack or Chest Pain","OP_3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Heart Attack or Chest Pain","OP_4","Aspirin at Arrival","100","91","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Heart Attack or Chest Pain","OP_5","Median Time to ECG","10","91","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Pregnancy and Delivery Care","PC_01","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","33","52","","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Stroke Care","STK_4","Thrombolytic Therapy","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Blood Clot Prevention and Treatment","VTE_5","Warfarin therapy discharge instructions","Not Available","Not Available","1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Blood Clot Prevention and Treatment","VTE_6","Hospital acquired potentially preventable venous thromboembolism","Not Available","Not Available","1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","ED_1b","ED1","351","473","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","ED_2b","ED2","139","473","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","EDV","Emergency department volume","Very High (60,000+ patients annually)","","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Preventive Care","IMM_2","Immunization for influenza","98","515","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","03/31/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Preventive Care","IMM_3_OP_27_FAC_ADHPCT","Healthcare workers given influenza vaccination","100","9764","","10/01/2015","03/31/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Heart Attack or Chest Pain","OP_1","Median Time to Fibrinolysis","Not Available","Not Available","3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","OP_18b","OP 18","168","436","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Heart Attack or Chest Pain","OP_2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Not Available","Not Available","3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","OP_20","Door to diagnostic eval","38","467","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","OP_21","Median time to pain med","53","463","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","OP_22","Left before being seen","3","208625","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Emergency Department","OP_23","Head CT results","91","35","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Colonoscopy care","OP_29","Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","99","171","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Colonoscopy care","OP_30","Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use","100","87","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Cataract surgery outcome","OP_31","Improvement in Patient�s Visual Function within 90 Days Following Cataract Surgery","Not Available","Not Available","5 - Results are not available for this reporting period.","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Heart Attack or Chest Pain","OP_3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Not Available","Not Available","3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Heart Attack or Chest Pain","OP_4","Aspirin at Arrival","94","183","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Heart Attack or Chest Pain","OP_5","Median Time to ECG","6","192","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Pregnancy and Delivery Care","PC_01","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","0","503","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Stroke Care","STK_4","Thrombolytic Therapy","96","55","","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Blood Clot Prevention and Treatment","VTE_5","Warfarin therapy discharge instructions","98","66","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Blood Clot Prevention and Treatment","VTE_6","Hospital acquired potentially preventable venous thromboembolism","0","41","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","ED_1b","ED1","277","835","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","ED_2b","ED2","96","835","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","EDV","Emergency department volume","Very High (60,000+ patients annually)","","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Preventive Care","IMM_2","Immunization for influenza","96","548","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","03/31/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Preventive Care","IMM_3_OP_27_FAC_ADHPCT","Healthcare workers given influenza vaccination","96","3289","","10/01/2015","03/31/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Heart Attack or Chest Pain","OP_1","Median Time to Fibrinolysis","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","OP_18b","OP 18","178","461","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Heart Attack or Chest Pain","OP_2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","OP_20","Door to diagnostic eval","55","475","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","OP_21","Median time to pain med","66","218","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","OP_22","Left before being seen","3","70002","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Emergency Department","OP_23","Head CT results","34","38","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Colonoscopy care","OP_29","Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","90","132","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Colonoscopy care","OP_30","Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use","100","134","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Cataract surgery outcome","OP_31","Improvement in Patient�s Visual Function within 90 Days Following Cataract Surgery","Not Available","Not Available","5 - Results are not available for this reporting period.","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Heart Attack or Chest Pain","OP_3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Heart Attack or Chest Pain","OP_4","Aspirin at Arrival","100","69","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Heart Attack or Chest Pain","OP_5","Median Time to ECG","9","76","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Pregnancy and Delivery Care","PC_01","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","2","130","","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Stroke Care","STK_4","Thrombolytic Therapy","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Blood Clot Prevention and Treatment","VTE_5","Warfarin therapy discharge instructions","Not Available","Not Available","1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Blood Clot Prevention and Treatment","VTE_6","Hospital acquired potentially preventable venous thromboembolism","0","16","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","ED_1b","ED1","342","1038","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","ED_2b","ED2","167","1034","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","EDV","Emergency department volume","High (40,000 - 59,999 patients annually)","","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Preventive Care","IMM_2","Immunization for influenza","94","580","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","03/31/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Preventive Care","IMM_3_OP_27_FAC_ADHPCT","Healthcare workers given influenza vaccination","99","1155","","10/01/2015","03/31/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Heart Attack or Chest Pain","OP_1","Median Time to Fibrinolysis","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","OP_18b","OP 18","136","550","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Heart Attack or Chest Pain","OP_2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","OP_20","Door to diagnostic eval","19","571","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","OP_21","Median time to pain med","70","208","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","OP_22","Left before being seen","3","55098","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Emergency Department","OP_23","Head CT results","76","38","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Colonoscopy care","OP_29","Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","83","12","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Colonoscopy care","OP_30","Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use","Not Available","Not Available","1 - The number of cases/patients is too few to report.","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Cataract surgery outcome","OP_31","Improvement in Patient�s Visual Function within 90 Days Following Cataract Surgery","Not Available","Not Available","5 - Results are not available for this reporting period.","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Heart Attack or Chest Pain","OP_3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Heart Attack or Chest Pain","OP_4","Aspirin at Arrival","100","362","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Heart Attack or Chest Pain","OP_5","Median Time to ECG","9","388","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Pregnancy and Delivery Care","PC_01","Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary","2","56","","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Stroke Care","STK_4","Thrombolytic Therapy","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Blood Clot Prevention and Treatment","VTE_5","Warfarin therapy discharge instructions","100","13","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Blood Clot Prevention and Treatment","VTE_6","Hospital acquired potentially preventable venous thromboembolism","Not Available","Not Available","1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","ED_1b","ED1","358","488","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","ED_2b","ED2","190","485","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","EDV","Emergency department volume","High (40,000 - 59,999 patients annually)","","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Preventive Care","IMM_2","Immunization for influenza","100","605","2 - Data submitted were based on a sample of cases/patients.","10/01/2015","03/31/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Preventive Care","IMM_3_OP_27_FAC_ADHPCT","Healthcare workers given influenza vaccination","98","2487","","10/01/2015","03/31/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Heart Attack or Chest Pain","OP_1","Median Time to Fibrinolysis","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","OP_18b","OP 18","134","368","","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Heart Attack or Chest Pain","OP_2","Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival","Not Available","Not Available","7 - No cases met the criteria for this measure.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","OP_20","Door to diagnostic eval","21","380","","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","OP_21","Median time to pain med","83","151","","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","OP_22","Left before being seen","1","47879","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Emergency Department","OP_23","Head CT results","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Colonoscopy care","OP_29","Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","94","16","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Colonoscopy care","OP_30","Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use","75","12","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Cataract surgery outcome","OP_31","Improvement in Patient�s Visual Function within 90 Days Following Cataract Surgery","Not Available","Not Available","5 - Results are not available for this reporting period.","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Heart Attack or Chest Pain","OP_3b","Median Time to Transfer to Another Facility for Acute Coronary Intervention","Not Available","Not Available","1 - The number of cases/patients is too few to report.","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Heart Attack or Chest Pain","OP_4","Aspirin at Arrival","68","22","","10/01/2015","09/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Heart Attack or Chest Pain","OP_5","Median Time to ECG","10","22","","10/01/2015","09/30/2016"
