"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Score","Footnote","Measure Start Date","Measure End Date"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Colon Upper Confidence Limit","HAI_3_CI_UPPER","No Different than National Benchmark","1.939","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Colon, Number of Procedures","HAI_3_DOPC_DAYS","No Different than National Benchmark","425","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Colon Predicted Cases","HAI_3_ELIGCASES","No Different than National Benchmark","11.829","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Colon Observed Cases","HAI_3_NUMERATOR","No Different than National Benchmark","14","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Surgical Site Infection from colon surgery (SSI: Colon)","HAI_3_SIR","No Different than National Benchmark","1.184","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Abdominal Lower Confidence Limit","HAI_4_CI_LOWER","No Different than National Benchmark","0.035","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Abdominal Upper Confidence Limit","HAI_4_CI_UPPER","No Different than National Benchmark","3.473","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Abdominal, Number of Procedures","HAI_4_DOPC_DAYS","No Different than National Benchmark","166","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Abdominal Predicted Cases","HAI_4_ELIGCASES","No Different than National Benchmark","1.420","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","SSI: Abdominal Observed Cases","HAI_4_NUMERATOR","No Different than National Benchmark","1","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy)","HAI_4_SIR","No Different than National Benchmark","0.704","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","MRSA Lower Confidence Limit","HAI_5_CI_LOWER","Better than the National Benchmark","0.394","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","MRSA Upper Confidence Limit","HAI_5_CI_UPPER","Better than the National Benchmark","0.912","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","MRSA Patient Days","HAI_5_DOPC_DAYS","Better than the National Benchmark","329895","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","MRSA Predicted Cases","HAI_5_ELIGCASES","Better than the National Benchmark","35.907","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","MRSA Observed Cases","HAI_5_NUMERATOR","Better than the National Benchmark","22","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections)","HAI_5_SIR","Better than the National Benchmark","0.613","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","C.diff Lower Confidence Limit","HAI_6_CI_LOWER","No Different than National Benchmark","0.867","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","C.diff Upper Confidence Limit","HAI_6_CI_UPPER","No Different than National Benchmark","1.100","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","C.diff Patient Days","HAI_6_DOPC_DAYS","No Different than National Benchmark","308668","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","C.diff Predicted Cases","HAI_6_ELIGCASES","No Different than National Benchmark","279.012","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","C.diff Observed Cases","HAI_6_NUMERATOR","No Different than National Benchmark","273","","10/01/2015","09/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections)","HAI_6_SIR","No Different than National Benchmark","0.978","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CLABSI: Lower Confidence Limit","HAI_1_CI_LOWER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CLABSI: Upper Confidence Limit","HAI_1_CI_UPPER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CLABSI: Number of Device Days","HAI_1_DOPC_DAYS","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CLABSI: Predicted Cases","HAI_1_ELIGCASES","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CLABSI: Observed Cases","HAI_1_NUMERATOR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Central line-associated bloodstream infections (CLABSI) in ICUs and select wards","HAI_1_SIR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CAUTI: Lower Confidence Limit","HAI_2_CI_LOWER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CAUTI: Upper Confidence Limit","HAI_2_CI_UPPER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CAUTI: Number of Urinary Catheter Days","HAI_2_DOPC_DAYS","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CAUTI: Predicted Cases","HAI_2_ELIGCASES","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","CAUTI: Observed Cases","HAI_2_NUMERATOR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards","HAI_2_SIR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Colon Lower Confidence Limit","HAI_3_CI_LOWER","No Different than National Benchmark","0.061","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Colon Upper Confidence Limit","HAI_3_CI_UPPER","No Different than National Benchmark","1.206","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Colon, Number of Procedures","HAI_3_DOPC_DAYS","No Different than National Benchmark","202","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Colon Predicted Cases","HAI_3_ELIGCASES","No Different than National Benchmark","5.480","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Colon Observed Cases","HAI_3_NUMERATOR","No Different than National Benchmark","2","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Surgical Site Infection from colon surgery (SSI: Colon)","HAI_3_SIR","No Different than National Benchmark","0.365","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Abdominal Lower Confidence Limit","HAI_4_CI_LOWER","No Different than National Benchmark","Not Available","8 - The lower limit of the confidence interval cannot be calculated if the number of observed infections equals zero.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Abdominal Upper Confidence Limit","HAI_4_CI_UPPER","No Different than National Benchmark","2.805","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Abdominal, Number of Procedures","HAI_4_DOPC_DAYS","No Different than National Benchmark","129","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Abdominal Predicted Cases","HAI_4_ELIGCASES","No Different than National Benchmark","1.068","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","SSI: Abdominal Observed Cases","HAI_4_NUMERATOR","No Different than National Benchmark","0","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy)","HAI_4_SIR","No Different than National Benchmark","0.000","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","MRSA Lower Confidence Limit","HAI_5_CI_LOWER","No Different than National Benchmark","0.292","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","MRSA Upper Confidence Limit","HAI_5_CI_UPPER","No Different than National Benchmark","2.219","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","MRSA Patient Days","HAI_5_DOPC_DAYS","No Different than National Benchmark","96416","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","MRSA Predicted Cases","HAI_5_ELIGCASES","No Different than National Benchmark","4.348","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","MRSA Observed Cases","HAI_5_NUMERATOR","No Different than National Benchmark","4","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections)","HAI_5_SIR","No Different than National Benchmark","0.920","","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","C.diff Lower Confidence Limit","HAI_6_CI_LOWER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","C.diff Upper Confidence Limit","HAI_6_CI_UPPER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","C.diff Patient Days","HAI_6_DOPC_DAYS","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","C.diff Predicted Cases","HAI_6_ELIGCASES","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","C.diff Observed Cases","HAI_6_NUMERATOR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections)","HAI_6_SIR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CLABSI: Lower Confidence Limit","HAI_1_CI_LOWER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CLABSI: Upper Confidence Limit","HAI_1_CI_UPPER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CLABSI: Number of Device Days","HAI_1_DOPC_DAYS","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CLABSI: Predicted Cases","HAI_1_ELIGCASES","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CLABSI: Observed Cases","HAI_1_NUMERATOR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","Central line-associated bloodstream infections (CLABSI) in ICUs and select wards","HAI_1_SIR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CAUTI: Lower Confidence Limit","HAI_2_CI_LOWER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CAUTI: Upper Confidence Limit","HAI_2_CI_UPPER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CAUTI: Number of Urinary Catheter Days","HAI_2_DOPC_DAYS","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CAUTI: Predicted Cases","HAI_2_ELIGCASES","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","CAUTI: Observed Cases","HAI_2_NUMERATOR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","Catheter-associated urinary tract infections (CAUTI) in ICUs and select wards","HAI_2_SIR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Colon Lower Confidence Limit","HAI_3_CI_LOWER","Not Available","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Colon Upper Confidence Limit","HAI_3_CI_UPPER","Not Available","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Colon, Number of Procedures","HAI_3_DOPC_DAYS","Not Available","19","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Colon Predicted Cases","HAI_3_ELIGCASES","Not Available","0.504","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Colon Observed Cases","HAI_3_NUMERATOR","Not Available","0","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","Surgical Site Infection from colon surgery (SSI: Colon)","HAI_3_SIR","Not Available","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Abdominal Lower Confidence Limit","HAI_4_CI_LOWER","Not Available","Not Available","12 - This measure does not apply to this hospital for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Abdominal Upper Confidence Limit","HAI_4_CI_UPPER","Not Available","Not Available","12 - This measure does not apply to this hospital for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Abdominal, Number of Procedures","HAI_4_DOPC_DAYS","Not Available","Not Available","12 - This measure does not apply to this hospital for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Abdominal Predicted Cases","HAI_4_ELIGCASES","Not Available","Not Available","12 - This measure does not apply to this hospital for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","SSI: Abdominal Observed Cases","HAI_4_NUMERATOR","Not Available","Not Available","12 - This measure does not apply to this hospital for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy)","HAI_4_SIR","Not Available","Not Available","12 - This measure does not apply to this hospital for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","MRSA Lower Confidence Limit","HAI_5_CI_LOWER","Not Available","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","MRSA Upper Confidence Limit","HAI_5_CI_UPPER","Not Available","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","MRSA Patient Days","HAI_5_DOPC_DAYS","Not Available","7948","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","MRSA Predicted Cases","HAI_5_ELIGCASES","Not Available","0.182","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","MRSA Observed Cases","HAI_5_NUMERATOR","Not Available","0","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections)","HAI_5_SIR","Not Available","Not Available","13 - Results cannot be calculated for this reporting period.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","C.diff Lower Confidence Limit","HAI_6_CI_LOWER","Better than the National Benchmark","Not Available","8 - The lower limit of the confidence interval cannot be calculated if the number of observed infections equals zero.","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","C.diff Upper Confidence Limit","HAI_6_CI_UPPER","Better than the National Benchmark","0.704","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","C.diff Patient Days","HAI_6_DOPC_DAYS","Better than the National Benchmark","7948","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","C.diff Predicted Cases","HAI_6_ELIGCASES","Better than the National Benchmark","4.254","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","C.diff Observed Cases","HAI_6_NUMERATOR","Better than the National Benchmark","0","","10/01/2015","09/30/2016"
"340037","CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN","706 W KING ST","KINGS MOUNTAIN","NC","28086","CLEVELAND","7047393601","Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections)","HAI_6_SIR","Better than the National Benchmark","0.000","","10/01/2015","09/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","CLABSI: Lower Confidence Limit","HAI_1_CI_LOWER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","CLABSI: Upper Confidence Limit","HAI_1_CI_UPPER","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","CLABSI: Number of Device Days","HAI_1_DOPC_DAYS","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","CLABSI: Predicted Cases","HAI_1_ELIGCASES","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","CLABSI: Observed Cases","HAI_1_NUMERATOR","Not Available","Not Available","4 - Data suppressed by CMS for one or more quarters.","10/01/2015","09/30/2016"
