"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure ID","Measure Name","Score","Footnote","Measure Start Date","Measure End Date"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","OP_11","Thorax CT Use of Contrast Material","0.6","","07/01/2015","06/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","3.6","","07/01/2015","06/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.7","","07/01/2015","06/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","OP_9","Mammography Follow-up Rates","5.2","","07/01/2015","06/30/2016"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","OP_10","Abdomen CT Use of Contrast Material","0.8","","07/01/2015","06/30/2016"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","3.5","","07/01/2015","06/30/2016"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.1","","07/01/2015","06/30/2016"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","OP_8","MRI Lumbar Spine for Low Back Pain","43.5","","07/01/2015","06/30/2016"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","OP_9","Mammography Follow-up Rates","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","OP_10","Abdomen CT Use of Contrast Material","0.2","","07/01/2015","06/30/2016"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","2.3","","07/01/2015","06/30/2016"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.2","","07/01/2015","06/30/2016"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","OP_9","Mammography Follow-up Rates","9.9","","07/01/2015","06/30/2016"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","OP_10","Abdomen CT Use of Contrast Material","2.5","","07/01/2015","06/30/2016"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","10.6","","07/01/2015","06/30/2016"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.5","","07/01/2015","06/30/2016"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","OP_8","MRI Lumbar Spine for Low Back Pain","37.5","","07/01/2015","06/30/2016"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","OP_9","Mammography Follow-up Rates","5.3","","07/01/2015","06/30/2016"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","OP_10","Abdomen CT Use of Contrast Material","3.5","","07/01/2015","06/30/2016"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","OP_11","Thorax CT Use of Contrast Material","0.2","","07/01/2015","06/30/2016"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","6.4","","07/01/2015","06/30/2016"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.4","","07/01/2015","06/30/2016"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","OP_8","MRI Lumbar Spine for Low Back Pain","45.5","","07/01/2015","06/30/2016"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","OP_9","Mammography Follow-up Rates","7.3","","07/01/2015","06/30/2016"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","OP_10","Abdomen CT Use of Contrast Material","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","OP_11","Thorax CT Use of Contrast Material","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","OP_9","Mammography Follow-up Rates","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","OP_10","Abdomen CT Use of Contrast Material","2.5","","07/01/2015","06/30/2016"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","OP_11","Thorax CT Use of Contrast Material","1.6","","07/01/2015","06/30/2016"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","4.0","","07/01/2015","06/30/2016"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","2.0","","07/01/2015","06/30/2016"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","OP_8","MRI Lumbar Spine for Low Back Pain","41.4","","07/01/2015","06/30/2016"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","OP_9","Mammography Follow-up Rates","6.3","","07/01/2015","06/30/2016"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","OP_10","Abdomen CT Use of Contrast Material","3.4","","07/01/2015","06/30/2016"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","OP_11","Thorax CT Use of Contrast Material","0.5","","07/01/2015","06/30/2016"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","5.4","","07/01/2015","06/30/2016"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","OP_8","MRI Lumbar Spine for Low Back Pain","41.0","","07/01/2015","06/30/2016"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","OP_9","Mammography Follow-up Rates","5.1","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","OP_10","Abdomen CT Use of Contrast Material","3.0","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","3.5","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.9","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","OP_8","MRI Lumbar Spine for Low Back Pain","40.6","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","OP_9","Mammography Follow-up Rates","5.6","","07/01/2015","06/30/2016"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","OP_10","Abdomen CT Use of Contrast Material","2.7","","07/01/2015","06/30/2016"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","8.0","","07/01/2015","06/30/2016"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.9","","07/01/2015","06/30/2016"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","OP_8","MRI Lumbar Spine for Low Back Pain","42.9","","07/01/2015","06/30/2016"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","OP_9","Mammography Follow-up Rates","8.2","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","OP_10","Abdomen CT Use of Contrast Material","4.0","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","3.5","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.7","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","OP_8","MRI Lumbar Spine for Low Back Pain","38.0","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","OP_9","Mammography Follow-up Rates","10.9","","07/01/2015","06/30/2016"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","OP_10","Abdomen CT Use of Contrast Material","4.9","","07/01/2015","06/30/2016"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","OP_11","Thorax CT Use of Contrast Material","2.1","","07/01/2015","06/30/2016"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","9.9","","07/01/2015","06/30/2016"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","0.9","","07/01/2015","06/30/2016"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","OP_8","MRI Lumbar Spine for Low Back Pain","33.9","","07/01/2015","06/30/2016"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","OP_9","Mammography Follow-up Rates","6.4","","07/01/2015","06/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","OP_10","Abdomen CT Use of Contrast Material","11.3","","07/01/2015","06/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","OP_11","Thorax CT Use of Contrast Material","4.1","","07/01/2015","06/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","4.5","","07/01/2015","06/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.9","","07/01/2015","06/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","OP_8","MRI Lumbar Spine for Low Back Pain","42.0","","07/01/2015","06/30/2016"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","OP_9","Mammography Follow-up Rates","7.8","","07/01/2015","06/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","OP_10","Abdomen CT Use of Contrast Material","1.3","","07/01/2015","06/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","OP_11","Thorax CT Use of Contrast Material","8.2","","07/01/2015","06/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","6.0","","07/01/2015","06/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.3","","07/01/2015","06/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","OP_9","Mammography Follow-up Rates","6.4","","07/01/2015","06/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","OP_10","Abdomen CT Use of Contrast Material","6.7","","07/01/2015","06/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","OP_11","Thorax CT Use of Contrast Material","0.0","","07/01/2015","06/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","1.4","","07/01/2015","06/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.1","","07/01/2015","06/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","OP_8","MRI Lumbar Spine for Low Back Pain","34.8","","07/01/2015","06/30/2016"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","OP_9","Mammography Follow-up Rates","9.3","","07/01/2015","06/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","OP_10","Abdomen CT Use of Contrast Material","4.0","","07/01/2015","06/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","OP_11","Thorax CT Use of Contrast Material","1.0","","07/01/2015","06/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","0.6","","07/01/2015","06/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","OP_8","MRI Lumbar Spine for Low Back Pain","32.4","","07/01/2015","06/30/2016"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","OP_9","Mammography Follow-up Rates","14.3","","07/01/2015","06/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","OP_10","Abdomen CT Use of Contrast Material","4.4","","07/01/2015","06/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","OP_11","Thorax CT Use of Contrast Material","0.1","","07/01/2015","06/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","3.4","","07/01/2015","06/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","0.7","","07/01/2015","06/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","OP_8","MRI Lumbar Spine for Low Back Pain","34.4","","07/01/2015","06/30/2016"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","OP_9","Mammography Follow-up Rates","10.1","","07/01/2015","06/30/2016"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","OP_10","Abdomen CT Use of Contrast Material","6.1","","07/01/2015","06/30/2016"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","OP_11","Thorax CT Use of Contrast Material","0.6","","07/01/2015","06/30/2016"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","1.3","","07/01/2015","06/30/2016"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","1.0","","07/01/2015","06/30/2016"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","OP_8","MRI Lumbar Spine for Low Back Pain","31.8","","07/01/2015","06/30/2016"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","OP_9","Mammography Follow-up Rates","9.1","","07/01/2015","06/30/2016"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","OP_10","Abdomen CT Use of Contrast Material","2.1","","07/01/2015","06/30/2016"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","OP_11","Thorax CT Use of Contrast Material","1.4","","07/01/2015","06/30/2016"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","7 - No cases met the criteria for this measure.","07/01/2015","06/30/2016"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","OP_8","MRI Lumbar Spine for Low Back Pain","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","OP_9","Mammography Follow-up Rates","10.6","","07/01/2015","06/30/2016"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","OP_10","Abdomen CT Use of Contrast Material","2.5","","07/01/2015","06/30/2016"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","OP_11","Thorax CT Use of Contrast Material","1.0","","07/01/2015","06/30/2016"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","OP_13","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","OP_14","Outpatients with brain CT scans who got a sinus CT scan at the same time","Not Available","1 - The number of cases/patients is too few to report.","07/01/2015","06/30/2016"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","OP_8","MRI Lumbar Spine for Low Back Pain","47.7","","07/01/2015","06/30/2016"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","OP_9","Mammography Follow-up Rates","5.7","","07/01/2015","06/30/2016"
