"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Score","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","A wound that splits open  after surgery on the abdomen or pelvis","PSI_14_POSTOP_DEHIS","No Different than the National Rate","206","2.57","0.37","4.77","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Accidental cuts and tears from medical treatment","PSI_15_ACC_LAC","No Different than the National Rate","6900","0.79","0.00","1.70","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Pressure sores","PSI_3_ULCER","Worse than the National Rate","2661","1.39","0.60","2.18","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Deaths among Patients with Serious Treatable Complications after Surgery","PSI_4_SURG_COMP","No Different than the National Rate","54","136.50","88.75","184.26","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Collapsed lung due to medical treatment","PSI_6_IAT_PTX","No Different than the National Rate","6623","0.49","0.21","0.77","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Infections from a large venous catheter","PSI_7_CVCBI","No Different than the National Rate","4640","0.11","0.00","0.38","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Broken hip from a fall after surgery","PSI_8_POST_HIP","No Different than the National Rate","730","0.06","0.06","0.06","","07/01/2013","06/30/2015"
"340021","CAROLINAS HEALTHCARE SYSTEM CLEVELAND","201 E GROVER ST","SHELBY","NC","28150","CLEVELAND","7044873000","Serious complications","PSI_90_SAFETY","No Different than the National Rate","Not Available","0.67","0.36","0.98","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Rate of complications for hip/knee replacement patients","COMP_HIP_KNEE","No Different than the National Rate","325","2.7","1.7","4.2","","04/01/2013","03/31/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","MORT_30_AMI","No Different than the National Rate","39","12.4","9.7","15.6","","07/01/2013","06/30/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Death rate for CABG","MORT_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Death rate for chronic obstructive pulmonary disease (COPD) patients","MORT_30_COPD","No Different than the National Rate","72","9.1","6.4","13.0","","07/01/2013","06/30/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Heart failure (HF) 30-Day Mortality Rate","MORT_30_HF","No Different than the National Rate","143","11.8","9.0","15.3","","07/01/2013","06/30/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN","No Different than the National Rate","359","16.2","13.5","19.1","","07/01/2013","06/30/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Death rate for stroke patients","MORT_30_STK","No Different than the National Rate","85","13.7","10.6","17.6","","07/01/2013","06/30/2016"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Serious blood clots after surgery","PSI_12_POSTOP_PULMEMB_DVT","No Different than the National Rate","917","3.62","0.01","7.22","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Blood stream infection after surgery","PSI_13_POST_SEPSIS","No Different than the National Rate","466","9.92","3.27","16.58","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","A wound that splits open  after surgery on the abdomen or pelvis","PSI_14_POSTOP_DEHIS","No Different than the National Rate","120","2.77","0.48","5.05","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Accidental cuts and tears from medical treatment","PSI_15_ACC_LAC","No Different than the National Rate","2888","2.14","1.09","3.20","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Pressure sores","PSI_3_ULCER","No Different than the National Rate","1276","0.21","0.00","1.20","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Deaths among Patients with Serious Treatable Complications after Surgery","PSI_4_SURG_COMP","No Different than the National Rate","33","129.06","75.72","182.39","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Collapsed lung due to medical treatment","PSI_6_IAT_PTX","No Different than the National Rate","2856","0.36","0.05","0.66","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Infections from a large venous catheter","PSI_7_CVCBI","No Different than the National Rate","2346","0.14","0.00","0.44","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Broken hip from a fall after surgery","PSI_8_POST_HIP","No Different than the National Rate","254","0.06","0.06","0.06","","07/01/2013","06/30/2015"
"340023","PARK RIDGE HEALTH","100 HOSPITAL DRIVE","HENDERSONVILLE","NC","28792","HENDERSON","8286848501","Serious complications","PSI_90_SAFETY","No Different than the National Rate","Not Available","0.93","0.58","1.28","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Rate of complications for hip/knee replacement patients","COMP_HIP_KNEE","No Different than the National Rate","70","2.8","1.6","4.8","","04/01/2013","03/31/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","MORT_30_AMI","No Different than the National Rate","26","13.0","10.0","16.8","","07/01/2013","06/30/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Death rate for CABG","MORT_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Death rate for chronic obstructive pulmonary disease (COPD) patients","MORT_30_COPD","No Different than the National Rate","190","7.1","5.0","9.9","","07/01/2013","06/30/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Heart failure (HF) 30-Day Mortality Rate","MORT_30_HF","No Different than the National Rate","219","12.5","9.6","15.9","","07/01/2013","06/30/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN","No Different than the National Rate","348","15.4","12.7","18.4","","07/01/2013","06/30/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Death rate for stroke patients","MORT_30_STK","No Different than the National Rate","117","13.9","10.6","17.9","","07/01/2013","06/30/2016"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Serious blood clots after surgery","PSI_12_POSTOP_PULMEMB_DVT","No Different than the National Rate","325","3.72","0.00","8.19","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Blood stream infection after surgery","PSI_13_POST_SEPSIS","Not Available","Not Available","Not Available","Not Available","Not Available","7 - No cases met the criteria for this measure.","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","A wound that splits open  after surgery on the abdomen or pelvis","PSI_14_POSTOP_DEHIS","No Different than the National Rate","42","2.27","0.00","4.58","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Accidental cuts and tears from medical treatment","PSI_15_ACC_LAC","No Different than the National Rate","2896","1.26","0.01","2.52","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Pressure sores","PSI_3_ULCER","No Different than the National Rate","808","0.27","0.00","1.41","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Deaths among Patients with Serious Treatable Complications after Surgery","PSI_4_SURG_COMP","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Collapsed lung due to medical treatment","PSI_6_IAT_PTX","No Different than the National Rate","2812","0.38","0.06","0.69","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Infections from a large venous catheter","PSI_7_CVCBI","No Different than the National Rate","2047","0.15","0.00","0.45","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Broken hip from a fall after surgery","PSI_8_POST_HIP","No Different than the National Rate","148","0.06","0.06","0.06","","07/01/2013","06/30/2015"
"340024","SAMPSON REGIONAL MEDICAL CENTER","607 BEAMAN ST","CLINTON","NC","28328","SAMPSON","9105928511","Serious complications","PSI_90_SAFETY","No Different than the National Rate","Not Available","0.74","0.32","1.16","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Rate of complications for hip/knee replacement patients","COMP_HIP_KNEE","No Different than the National Rate","92","3.2","1.9","5.2","","04/01/2013","03/31/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","MORT_30_AMI","No Different than the National Rate","190","14.3","11.6","17.4","","07/01/2013","06/30/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Death rate for CABG","MORT_30_CABG","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2013","06/30/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Death rate for chronic obstructive pulmonary disease (COPD) patients","MORT_30_COPD","No Different than the National Rate","365","9.3","7.3","11.7","","07/01/2013","06/30/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Heart failure (HF) 30-Day Mortality Rate","MORT_30_HF","No Different than the National Rate","484","10.9","8.9","13.2","","07/01/2013","06/30/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN","Worse than the National Rate","499","20.1","17.5","23.0","","07/01/2013","06/30/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Death rate for stroke patients","MORT_30_STK","No Different than the National Rate","174","13.8","10.7","17.6","","07/01/2013","06/30/2016"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Serious blood clots after surgery","PSI_12_POSTOP_PULMEMB_DVT","Worse than the National Rate","792","10.00","6.31","13.69","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Blood stream infection after surgery","PSI_13_POST_SEPSIS","No Different than the National Rate","126","8.26","0.74","15.78","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","A wound that splits open  after surgery on the abdomen or pelvis","PSI_14_POSTOP_DEHIS","No Different than the National Rate","123","2.17","0.00","4.42","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Accidental cuts and tears from medical treatment","PSI_15_ACC_LAC","No Different than the National Rate","5697","0.74","0.00","1.71","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Pressure sores","PSI_3_ULCER","No Different than the National Rate","2320","0.75","0.00","1.54","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Deaths among Patients with Serious Treatable Complications after Surgery","PSI_4_SURG_COMP","No Different than the National Rate","48","149.43","100.45","198.41","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Collapsed lung due to medical treatment","PSI_6_IAT_PTX","No Different than the National Rate","5459","0.36","0.08","0.65","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Infections from a large venous catheter","PSI_7_CVCBI","No Different than the National Rate","3363","0.41","0.14","0.69","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Broken hip from a fall after surgery","PSI_8_POST_HIP","No Different than the National Rate","495","0.06","0.06","0.06","","07/01/2013","06/30/2015"
"340027","LENOIR MEMORIAL HOSPITAL","100 AIRPORT RD","KINSTON","NC","28501","LENOIR","2525227000","Serious complications","PSI_90_SAFETY","No Different than the National Rate","Not Available","1.07","0.73","1.41","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Rate of complications for hip/knee replacement patients","COMP_HIP_KNEE","No Different than the National Rate","717","3.0","2.2","4.2","","04/01/2013","03/31/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","MORT_30_AMI","No Different than the National Rate","721","12.6","10.7","14.8","","07/01/2013","06/30/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Death rate for CABG","MORT_30_CABG","No Different than the National Rate","190","2.8","1.5","5.0","","07/01/2013","06/30/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Death rate for chronic obstructive pulmonary disease (COPD) patients","MORT_30_COPD","No Different than the National Rate","775","7.0","5.7","8.6","","07/01/2013","06/30/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Heart failure (HF) 30-Day Mortality Rate","MORT_30_HF","Better than the National Rate","970","9.3","7.8","10.9","","07/01/2013","06/30/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN","No Different than the National Rate","1385","16.1","14.6","17.8","","07/01/2013","06/30/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Death rate for stroke patients","MORT_30_STK","No Different than the National Rate","500","15.0","12.5","17.9","","07/01/2013","06/30/2016"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Serious blood clots after surgery","PSI_12_POSTOP_PULMEMB_DVT","No Different than the National Rate","4594","4.07","1.96","6.18","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Blood stream infection after surgery","PSI_13_POST_SEPSIS","Worse than the National Rate","382","17.23","10.71","23.76","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","A wound that splits open  after surgery on the abdomen or pelvis","PSI_14_POSTOP_DEHIS","No Different than the National Rate","510","1.75","0.00","3.78","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Accidental cuts and tears from medical treatment","PSI_15_ACC_LAC","No Different than the National Rate","20772","1.43","0.87","2.00","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Pressure sores","PSI_3_ULCER","No Different than the National Rate","8507","0.93","0.46","1.40","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Deaths among Patients with Serious Treatable Complications after Surgery","PSI_4_SURG_COMP","Worse than the National Rate","261","186.37","153.02","219.71","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Collapsed lung due to medical treatment","PSI_6_IAT_PTX","No Different than the National Rate","19565","0.56","0.34","0.78","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Infections from a large venous catheter","PSI_7_CVCBI","No Different than the National Rate","12819","0.12","0.00","0.33","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Broken hip from a fall after surgery","PSI_8_POST_HIP","No Different than the National Rate","2975","0.06","0.06","0.06","","07/01/2013","06/30/2015"
"340028","CAPE FEAR VALLEY MEDICAL CENTER","1638 OWEN DRIVE P O BOX 2000","FAYETTEVILLE","NC","28302","CUMBERLAND","9106094000","Serious complications","PSI_90_SAFETY","No Different than the National Rate","Not Available","0.94","0.74","1.14","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Rate of complications for hip/knee replacement patients","COMP_HIP_KNEE","No Different than the National Rate","739","3.0","2.1","4.1","","04/01/2013","03/31/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","MORT_30_AMI","No Different than the National Rate","474","13.4","11.1","16.1","","07/01/2013","06/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Death rate for CABG","MORT_30_CABG","No Different than the National Rate","289","2.3","1.4","3.7","","07/01/2013","06/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Death rate for chronic obstructive pulmonary disease (COPD) patients","MORT_30_COPD","No Different than the National Rate","268","7.8","5.9","10.2","","07/01/2013","06/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Heart failure (HF) 30-Day Mortality Rate","MORT_30_HF","No Different than the National Rate","888","12.4","10.5","14.6","","07/01/2013","06/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN","No Different than the National Rate","566","16.3","13.9","19.0","","07/01/2013","06/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Death rate for stroke patients","MORT_30_STK","No Different than the National Rate","450","14.7","12.3","17.4","","07/01/2013","06/30/2016"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Serious blood clots after surgery","PSI_12_POSTOP_PULMEMB_DVT","No Different than the National Rate","10161","5.36","4.05","6.67","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Blood stream infection after surgery","PSI_13_POST_SEPSIS","No Different than the National Rate","1413","7.37","3.10","11.64","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","A wound that splits open  after surgery on the abdomen or pelvis","PSI_14_POSTOP_DEHIS","No Different than the National Rate","1153","2.73","0.93","4.52","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Accidental cuts and tears from medical treatment","PSI_15_ACC_LAC","Better than the National Rate","23793","1.03","0.66","1.40","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Pressure sores","PSI_3_ULCER","No Different than the National Rate","8975","0.51","0.08","0.94","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Deaths among Patients with Serious Treatable Complications after Surgery","PSI_4_SURG_COMP","No Different than the National Rate","536","142.38","117.90","166.85","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Collapsed lung due to medical treatment","PSI_6_IAT_PTX","No Different than the National Rate","21466","0.43","0.24","0.63","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Infections from a large venous catheter","PSI_7_CVCBI","No Different than the National Rate","11718","0.21","0.03","0.39","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Broken hip from a fall after surgery","PSI_8_POST_HIP","No Different than the National Rate","6505","0.06","0.06","0.06","","07/01/2013","06/30/2015"
"340030","DUKE UNIVERSITY HOSPITAL","PO BOX 3814 DUMC  ERWIN RD","DURHAM","NC","27710","DURHAM","9196848111","Serious complications","PSI_90_SAFETY","No Different than the National Rate","Not Available","0.81","0.67","0.95","","07/01/2013","06/30/2015"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Rate of complications for hip/knee replacement patients","COMP_HIP_KNEE","No Different than the National Rate","547","3.2","2.2","4.6","","04/01/2013","03/31/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","MORT_30_AMI","No Different than the National Rate","389","12.9","10.6","15.8","","07/01/2013","06/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Death rate for CABG","MORT_30_CABG","No Different than the National Rate","153","1.9","1.1","3.4","","07/01/2013","06/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Death rate for chronic obstructive pulmonary disease (COPD) patients","MORT_30_COPD","No Different than the National Rate","624","9.4","7.6","11.5","","07/01/2013","06/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Heart failure (HF) 30-Day Mortality Rate","MORT_30_HF","No Different than the National Rate","797","12.7","10.6","15.0","","07/01/2013","06/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Pneumonia (PN) 30-Day Mortality Rate","MORT_30_PN","Worse than the National Rate","1300","19.2","17.3","21.2","","07/01/2013","06/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Death rate for stroke patients","MORT_30_STK","No Different than the National Rate","436","16.4","13.7","19.7","","07/01/2013","06/30/2016"
"340032","CAROMONT REGIONAL MEDICAL CENTER","2525 COURT DR","GASTONIA","NC","28052","GASTON","7048344891","Serious blood clots after surgery","PSI_12_POSTOP_PULMEMB_DVT","No Different than the National Rate","3341","3.41","1.02","5.81","","07/01/2013","06/30/2015"
