"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Measure Response","Footnote","Measure Start Date","Measure End Date"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","STATESVILLE","NC","28677","IREDELL","7048735661","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340040","VIDANT MEDICAL CENTER","2100 STANTONSBURG RD","GREENVILLE","NC","27834","PITT","2528474100","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340041","CALDWELL MEMORIAL HOSPITAL","321 MULBERRY ST SW","LENOIR","NC","28645","CALDWELL","8287575100","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","JACKSONVILLE","NC","28540","ONSLOW","9105772345","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340047","NORTH CAROLINA BAPTIST HOSPITAL","MEDICAL CENTER BOULEVARD","WINSTON-SALEM","NC","27157","FORSYTH","3367162011","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","No","","01/01/2015","12/31/2015"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340049","NORTH CAROLINA SPECIALTY HOSPITAL","3916 BEN FRANKLIN BOULEVARD","DURHAM","NC","27704","DURHAM","9199569300","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340050","SOUTHEASTERN REGIONAL MEDICAL CENTER","300 W 27 ST  PO BOX 1408","LUMBERTON","NC","28359","ROBESON","9106715000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340051","WATAUGA MEDICAL CENTER","336 DEERFIELD ROAD","BOONE","NC","28607","WATAUGA","8282624100","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Multispecialty surgical registry","ACS_REGISTRY","Y","","07/01/2015","06/30/2016"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340060","MOREHEAD MEMORIAL HOSPITAL","117 E KINGS HIGHWAY","EDEN","NC","27288","ROCKINGHAM","3366239711","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Multispecialty surgical registry","ACS_REGISTRY","Y","","07/01/2015","06/30/2016"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","CHAPEL HILL","NC","27514","ORANGE","9199664141","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","NORTH WILKESBORO","NC","28659","WILKES","3366518100","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340068","COLUMBUS REGIONAL HEALTHCARE SYSTEM","500 JEFFERSON ST","WHITEVILLE","NC","28472","COLUMBUS","9106428011","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340069","WAKEMED, RALEIGH CAMPUS","3000 NEW BERN AVE","RALEIGH","NC","27610","WAKE","9193508000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","BURLINGTON","NC","27216","ALAMANCE","3365387000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","DUNN","NC","28334","HARNETT","9108927161","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340073","DUKE HEALTH RALEIGH HOSPITAL","3400 WAKE FOREST RD","RALEIGH","NC","27609","WAKE","9199543000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340075","CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE","2201 S STERLING ST","MORGANTON","NC","28655","BURKE","8285805000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","Nursing care registry","SM_PART_NURSE","N","","01/01/2015","12/31/2015"
"340084","CAROLINAS HEALTH CARE SYSTEM ANSON","2301 US HIGHWAY 74 WEST","WADESBORO","NC","28170","ANSON","7046945131","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","General Surgery Registry","SM_PART_GEN_SURG","N","","01/01/2015","12/31/2015"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340085","NOVANT HEALTH THOMASVILLE MEDICAL CENTER","207 OLD LEXINGTON RD BOX 789","THOMASVILLE","NC","27360","DAVIDSON","3364722000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","Able to receive lab results electronically","OP_12","Yes","","01/01/2015","12/31/2015"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","Able to track patients� lab results, tests, and referrals electronically between visits","OP_17","Yes","","01/01/2015","12/31/2015"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","Safe surgery checklist use (outpatient)","OP_25","Yes","","01/01/2015","12/31/2015"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","General Surgery Registry","SM_PART_GEN_SURG","Y","","01/01/2015","12/31/2015"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","Nursing care registry","SM_PART_NURSE","Y","","01/01/2015","12/31/2015"
"340087","THE MCDOWELL HOSPITAL","430 RANKIN DRIVE P O BOX 730","MARION","NC","28752","MCDOWELL","8286595000","Safe surgery checklist use (inpatient)","SM_SS_CHECK","Y","","01/01/2015","12/31/2015"
